Angle_deg,RET_eV,Displaced,DamageEnergy_eV,Cumulative_Damage_eV,LargeAngle
0.0403601,57.07416265504412,True,57.07416265504412,6492947716.316653,False
0.0508332,90.53780692880362,True,90.53780692880362,6492947806.85446,False
0.054569,104.33428806679197,True,104.33428806679197,6492947911.188747,False
20.0392,13927213.877893679,True,13927213.877893679,6506875125.066641,True
128.907,374524530.31971323,True,374524530.31971323,6881399655.386354,True
26.6468,24433355.72464943,True,24433355.72464943,6905833011.111004,True
62.2531,122943032.6191695,True,122943032.6191695,7028776043.730173,True
0.0,0.0,False,0.0,7028776043.730173,False
0.0499807,87.5265358936112,True,87.5265358936112,7028776131.256709,False
0.0134843,6.370769756312419,False,0.0,7028776131.256709,False
0.0418692,61.42206393093397,True,61.42206393093397,7028776192.678773,False
0.0810495,230.16310455707097,True,230.16310455707097,7028776422.841878,False
0.0,0.0,False,0.0,7028776422.841878,False
0.0,0.0,False,0.0,7028776422.841878,False
0.0190903,12.769109225683648,False,0.0,7028776422.841878,False
0.031121,33.934556354784576,True,33.934556354784576,7028776456.776434,False
0.010665,3.9852614447043617,False,0.0,7028776456.776434,False
0.0367215,47.2471819686327,True,47.2471819686327,7028776504.023616,False
0.0669015,156.8219177209482,True,156.8219177209482,7028776660.845533,False
13.6178,6467011.179518904,True,6467011.179518904,7035243672.025052,True
27.0269,25122318.75395052,True,25122318.75395052,7060365990.779002,True
41.4877,57718437.584836304,True,57718437.584836304,7118084428.363838,True
13.9403,6775414.577920932,True,6775414.577920932,7124859842.941759,True
0.0650243,148.14480407894797,True,148.14480407894797,7124859991.086563,False
0.073398,188.7571851010199,True,188.7571851010199,7124860179.843748,False
0.0569314,113.56350576272317,True,113.56350576272317,7124860293.407254,False
0.0533034,99.5508314163106,True,99.5508314163106,7124860392.958086,False
0.0382539,51.272739178540434,True,51.272739178540434,7124860444.230825,False
0.0471498,77.89234604683838,True,77.89234604683838,7124860522.123172,False
0.0338862,40.232852607086876,True,40.232852607086876,7124860562.356025,False
0.0388085,52.770206873954216,True,52.770206873954216,7124860615.126231,False
0.0665652,155.24925790132986,True,155.24925790132986,7124860770.375489,False
0.0217046,16.505879382871246,False,0.0,7124860770.375489,False
0.0204231,14.61431360085712,False,0.0,7124860770.375489,False
0.0369447,47.823281507299,True,47.823281507299,7124860818.1987705,False
0.0780232,213.2959202599783,True,213.2959202599783,7124861031.494691,False
0.0447223,70.07826457695701,True,70.07826457695701,7124861101.572955,False
0.0672272,158.35256271003558,True,158.35256271003558,7124861259.925518,False
0.076223,203.5668755520647,True,203.5668755520647,7124861463.4923935,False
0.0561822,110.59424990347081,True,110.59424990347081,7124861574.086643,False
0.0313804,34.502617120632166,True,34.502617120632166,7124861608.58926,False
0.065819,151.78806023080577,True,151.78806023080577,7124861760.37732,False
0.00530972,0.9878211913301389,False,0.0,7124861760.37732,False
0.0201407,14.212949601626349,False,0.0,7124861760.37732,False
0.0834414,243.94851958948473,True,243.94851958948473,7124862004.32584,False
17.0158,10070371.61474786,True,10070371.61474786,7134932375.940588,True
0.0,0.0,False,0.0,7134932375.940588,False
0.0309576,33.579146844793094,True,33.579146844793094,7134932409.519734,False
0.0143901,7.255422725122992,False,0.0,7134932409.519734,False
0.0256909,23.125638336759977,True,23.125638336759977,7134932432.645372,False
